id,nome,sobrenome,email,cpf,telefone,rua,bairro,cidade,estado,cep,data_de_nascimento,produto,restringido,bloqueado,user_agent,device,imei,ip,busca_email_nome,busca_email_sobrenome,busca_email_ip,busca_email_telefone,busca_email_endereco,busca_ip_telefone,busca_ip_nome,busca_telefone_nome,contas_por_email,contas_por_cpf,contas_por_imei,contas_por_ip,fraude
1580,Diogo,Lopes,diogo.lopes@yahoo.com,91254863737,,,,,,,1971-05-20,,false,false,Mozilla/5.0 (Android 4.0; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,mobile,556195553865037,144.127.19.184,58,165,101,58,66,139,131,105,1,1,1,1,false
2381,Diogo,Moraes,diogo.moraes@gmail.com,36501297877,,,,,,,1960-10-01,,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sr-ME) AppleWebKit/533.24.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.24.5",mobile,553191467359145,107.111.136.134,43,145,183,55,81,82,38,152,1,1,1,1,false
101,Diogo,Novaes,diogo.novaes@hotmail.com,89371504684,5541923209077,Rua 1000,Centro,Balneário Camboriú,SC,88330564,1990-09-02,Premiere,false,false,Opera/8.87.(Windows NT 10.0; os-RU) Presto/2.9.185 Version/11.00,desktop,,222.95.170.49,137,85,91,54,197,43,113,33,1,1,,1,false
3203,Diogo,Nunes,diogo.nunes@bol.com,16497520325,,Rua Major João Vieira - de 877/878 ao fim,Manga,Várzea Grande,MT,78115645,1984-10-26,Globoplay + canais ao vivo e Telecine,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),desktop,,208.152.238.241,38,193,170,177,94,121,176,124,1,1,,1,false
148,Diogo,Oliveira,diogo.oliveira@outlook.com,16579243864,5571935001986,,,,,,1965-09-20,Globoplay + canais ao vivo,false,false,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),desktop,,149.186.107.144,47,99,119,181,134,128,134,86,1,1,,1,false
487,Diogo,Peixoto,diogo.peixoto@outlook.com,7419328650,5561904127343,Rua das Palmeiras,Jardim Palácios,Aparecida de Goiânia,GO,74913048,1968-02-12,Disney +,false,false,Opera/9.50.(X11; Linux i686; nso-ZA) Presto/2.9.185 Version/12.00,mobile,556190412734375,119.209.145.225,147,85,136,144,179,129,156,175,1,1,1,1,false
7435,Diogo,Pinto,diogo.pinto@outlook.com,62097345107,,Rua Leonardo Pessini,Residencial Vale dos Sonhos I,Goiânia,GO,74684135,2010-08-22,Globoplay e Disney +,false,false,Mozilla/5.0 (Android 7.1.2; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,mobile,556197632728343,207.93.12.112,125,187,150,150,133,35,125,123,1,1,1,1,false
6950,Diogo,Pinto,diogo.pinto@yahoo.com,12470893550,,Avenida Carmelita Fermina dos Anjos - de 5620 a 6094 - lado par,Jardim Eldorado,Vilhena,RO,76987182,1995-12-09,Globoplay e Telecine,false,false,Mozilla/5.0 (Windows NT 10.0; raj-IN; rv:1.9.2.20) Gecko/8448-11-08 13:42:30 Firefox/7.0,desktop,,153.145.209.151,121,75,177,155,198,60,130,170,1,1,,1,false
6353,Diogo,Pires,diogo.pires@bol.com,10576432970,,,,,,,1989-09-26,Disney +,false,false,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/9.6y1632.0 Mobile/54J398 Safari/535.0",mobile,553190341148336,160.204.96.38,30,56,132,182,49,156,133,91,1,1,1,1,false
9099,Diogo,Ribeiro,diogo.ribeiro@globo.com,36759280474,,,,,,,1968-07-06,Starzplay,false,false,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9833-07-30 16:22:22 Firefox/3.8,mobile,552196507582607,223.8.124.176,115,179,73,92,60,42,79,127,1,1,1,1,false
2669,Diogo,Rodrigues,diogo.rodrigues@outlook.com,68431902515,5584972896674,Rua Piratini,Santa Isabel,Viamão,RS,94480250,1961-12-31,Premiere,false,false,Opera/8.10.(Windows NT 6.1; pap-AW) Presto/2.9.188 Version/10.00,desktop,,131.106.79.9,125,85,199,192,83,105,92,116,1,1,,1,false
7560,Diogo,Santos,diogo.santos@gmail.com,59302681777,,Rua Dante Alighieri,Bom Sucesso,Gravataí,RS,94130080,2002-01-19,Globoplay + canais ao vivo e Telecine,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fy-NL) AppleWebKit/531.33.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.33.4",mobile,557192241891953,152.111.13.98,175,104,163,74,182,165,31,153,1,1,1,1,false
1963,Diogo,Silveira,diogo.silveira@bol.com,,,Rua Inácio Prado,Conjunto Promorar São Luis,São Paulo,SP,5846310,1982-03-21,Globoplay + canais ao vivo e Disney +,false,false,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/45.0.830.0 Safari/535.2",mobile,551199371642334,202.138.201.113,143,72,154,197,171,153,138,48,1,,1,1,false
8063,Diogo,Souza,diogo.souza@silveira.org,84951326051,5581960427518,Rua Apoquitaua,Vila Siria,São Paulo,SP,8062230,1983-01-16,Globoplay,false,false,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/28.0.897.0 Safari/533.0",mobile,558196042751851,186.193.48.199,187,80,161,71,143,188,121,163,1,1,1,1,false
4741,Diogo,Vieira,diogo.vieira@yahoo.com,31824506970,,Rua João Mendes,Engenhoca,Niterói,RJ,24110480,1974-08-04,Globoplay + canais ao vivo,false,false,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7; rv:1.9.5.20) Gecko/4932-12-16 17:15:21 Firefox/3.6.17,mobile,557197247517692,96.54.93.183,183,186,34,62,144,154,50,91,1,1,1,1,false
4577,Yuri,Silva,diogo89@example.net,56371409875,,,,,,,1969-03-09,Globoplay e discovery +,false,false,Opera/8.64.(X11; Linux x86_64; th-TH) Presto/2.9.169 Version/11.00,mobile,555196373698864,222.161.1.3,7,1,5,1,16,11,14,5,1,1,2,2,true
8237,Daniel,Aragão,discovery.arago@hotmail.com,25398741691,5521970273573,Rua Adhemar Valladão de Souza,Jardim Itália,Bebedouro,SP,14710119,1971-04-15,discovery +,false,false,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1),desktop,,199.69.48.80,10,16,11,14,3,1,2,6,1,1,,4,true
3785,Manuela,Barros,discovery.barros@fernandes.com,71592346006,,,,,,,1976-01-29,discovery +,false,false,Opera/8.71.(X11; Linux x86_64; szl-PL) Presto/2.9.190 Version/12.00,mobile,551194781188416,202.60.235.251,10,10,12,5,4,3,10,5,1,2,1,2,true
8060,João Vitor,Costa,discovery.costa@bol.com,30456872108,,Rua São Gabriel da Palha,Nanuque,Teixeira de Freitas,BA,45989605,2009-04-07,discovery +,false,false,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/31.0.838.0 Safari/535.1",mobile,558495104444177,220.7.81.144,15,10,0,8,15,13,17,6,1,1,1,2,true
2427,Natália,Cunha,discovery.cunha@bol.com,47963802131,,Rua PB 2,Parque Balneário,Goiânia,GO,74591045,2009-08-06,discovery +,false,true,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),desktop,,216.76.143.230,10,4,0,19,8,0,2,0,1,1,,1,true
3656,Emanuella,Cunha,discovery.cunha@gmail.com,,5561902951683,Praça Faisão,Campo Grande,Rio de Janeiro,RJ,23081200,1972-12-16,discovery +,false,false,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),desktop,,146.186.98.20,7,4,0,1,16,14,5,7,1,,,1,true
2309,Ana,da Costa,discovery.dacosta@yahoo.com,60234519770,,Rua Saturnina Alves de Oliveira,Parque Residencial Araki,Presidente Prudente,SP,19061132,1987-05-08,discovery +,false,false,Opera/8.31.(X11; Linux i686; mag-IN) Presto/2.9.161 Version/12.00,mobile,556195716391210,165.181.213.166,19,17,1,6,0,16,11,3,1,2,2,2,true
739,Daniela,da Luz,discovery.daluz@yahoo.com,76924813003,5561965328252,Rua Malavi,Parque Atlântico,Campo Grande,MS,79044862,1975-06-28,discovery +,true,false,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.36.5 (KHTML, like Gecko) Version/5.0 Safari/533.36.5",desktop,,137.221.136.89,12,5,12,2,13,18,18,4,1,2,,2,true
2757,Evelyn,da Rocha,discovery.darocha@globo.com,30925684783,5511931691299,Rua Mário Gomes de Moura,Maternidade,Patos,PB,58701490,1978-10-01,discovery +,false,false,Opera/8.75.(X11; Linux x86_64; bg-BG) Presto/2.9.160 Version/10.00,mobile,551193169129992,30.221.79.39,9,12,2,10,16,19,5,11,1,1,2,2,true
3834,Fernanda,Farias,discovery.farias@hotmail.com,98543072123,,Avenida Guaporé - de 4335 a 4621 - lado ímpar,Flodoaldo Pontes Pinto,Porto Velho,RO,76820539,1971-12-07,discovery +,false,false,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/54.0.880.0 Safari/533.0",mobile,558499111768537,166.240.99.70,11,3,17,12,1,0,12,15,1,1,2,1,true
6869,Maria Fernanda,Jesus,discovery.jesus@hotmail.com,89162754076,,Rua Divercino Padilha de Souza,Desvio Rizzo,Caxias do Sul,RS,95110684,1967-12-28,discovery +,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/17.6j8169.0 Mobile/92T229 Safari/532.2",mobile,554193021396455,187.142.197.141,1,7,1,8,18,10,8,4,1,1,1,1,true
6804,Lucas Gabriel,Mendes,discovery.mendes@gmail.com,,5511949783532,Avenida Marginal Cassaquera,Centreville,Santo André,SP,9120070,1976-02-12,discovery +,false,false,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.825.0 Safari/533.0",mobile,551194978353294,137.104.44.127,12,8,11,17,4,13,2,10,1,,1,1,true
9380,Alícia,Nogueira,discovery.nogueira@da.br,93850427692,,Rua Vargem Grande (Lot B Green),Parque Aeroporto,Macaé,RJ,27963057,2001-10-13,discovery +,false,false,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/54.0.899.0 Safari/536.0",desktop,,211.156.13.247,18,8,4,17,9,11,14,11,1,2,,3,true
3607,Emanuel,Rodrigues,discovery.rodrigues@da.com,21804569305,,Alameda Presidente Taunay - de 506/507 a 1273/1274,Bigorrilho,Curitiba,PR,80430000,1997-10-04,discovery +,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pl-PL) AppleWebKit/534.8.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.8.2",mobile,554196526738311,133.61.239.227,13,15,15,0,11,5,8,19,1,1,1,1,true
3420,João Vitor,Silva,discovery.silva@globo.com,97413826500,5551911621255,Avenida Rússia,Recanto Maravilha III,Santana de Parnaíba,SP,6523115,1988-07-03,discovery +,false,false,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),desktop,,21.190.1.19,13,3,1,8,9,4,9,15,1,1,,1,true
8960,Heloísa,Barbosa,disney.barbosa@globo.com,34906728103,,,,,,,2009-07-03,Disney +,false,false,Mozilla/5.0 (Windows NT 5.1; crh-UA; rv:1.9.1.20) Gecko/2307-09-29 09:12:23 Firefox/3.6.11,desktop,,207.126.248.201,0,11,14,17,2,16,5,4,1,1,,1,true
4809,Bianca,Caldeira,disney.caldeira@correia.com,51643708244,5584947459250,Rua Maraú,Jardim Vida Nova II,Campo Grande,MS,79017795,1996-01-07,Disney +,false,false,Opera/8.10.(X11; Linux i686; lo-LA) Presto/2.9.182 Version/12.00,mobile,558196662523218,47.49.230.109,5,4,0,11,3,6,11,19,1,1,1,1,true
4651,João Gabriel,Correia,disney.correia@yahoo.com,79463182004,5571970019671,"Rua Bergamota, 86 ",Alto da Lapa,São Paulo,SP,5468917,1974-12-14,Disney +,false,false,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),desktop,,1.245.231.5,6,0,4,18,3,1,3,7,1,2,,1,true
5787,Nina,Costa,disney.costa@globo.com,71065328435,,,,,,,1976-10-31,Disney +,false,false,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),desktop,,205.214.181.4,7,18,2,9,1,11,6,15,1,1,,1,true
3351,Otávio,Fogaça,disney.fogaa@gmail.com,40591726343,,,,,,,1988-06-05,Disney +,false,false,Opera/9.54.(X11; Linux i686; quz-PE) Presto/2.9.189 Version/11.00,mobile,557195898310383,200.219.117.51,11,17,5,17,10,6,1,7,1,3,1,1,true
767,Pietro,Monteiro,disney.monteiro@bol.com,51324689005,5521906800993,,,,,,1993-11-12,Disney +,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/27.0.864.0 Mobile/43V348 Safari/536.0",mobile,552190680099364,115.74.170.121,5,5,19,9,3,3,13,14,1,1,2,1,true
7270,Lara,Moura,disney.moura@globo.com,26031845989,,Estrada Noruega,Albuquerque,Teresópolis,RJ,25977050,1965-05-20,Disney +,false,false,Mozilla/5.0 (Android 7.0; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,mobile,552195218083442,205.51.180.176,9,1,16,18,12,11,5,0,1,1,1,2,true
7055,Breno,Nascimento,disney.nascimento@gomes.com,9546273856,,,,,,,2002-10-09,Disney +,false,false,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),desktop,,216.201.31.43,4,16,8,6,17,9,19,6,1,1,,1,true
2871,Daniel,Nogueira,disney.nogueira@bol.com,34058276126,,Rua Irmã Dulce da Bahia,Águas Claras,Salvador,BA,41311380,2005-02-02,Disney +,false,true,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),desktop,,217.214.239.86,7,4,10,12,13,5,4,9,1,3,,1,true
4951,Enzo Gabriel,Pires,disney.pires@globo.com,94306257800,,,,,,,2001-07-19,Disney +,false,false,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/18.0.808.0 Safari/532.2",desktop,,179.159.152.169,1,18,9,0,19,12,12,1,1,1,,1,true
2240,Bryan,Ribeiro,disney.ribeiro@globo.com,41267893591,,Rua Ramalho,Parque Ohara,Cuiabá,MT,78080290,2000-06-20,Disney +,false,false,Opera/8.10.(Windows NT 4.0; ln-CD) Presto/2.9.182 Version/11.00,desktop,,221.91.104.123,1,10,1,16,10,6,10,14,1,1,,2,true
8526,Matheus,Silva,disney.silva@globo.com,,,Rua L,Castelo,Governador Valadares,MG,35039638,2003-05-03,Disney +,false,false,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.23.4 (KHTML, like Gecko) Version/5.1 Safari/532.23.4",desktop,,76.10.109.227,13,9,8,8,12,4,3,9,1,,,2,true
9849,Bernardo,Viana,disney.viana@yahoo.com,49305872123,5561972493667,Rua Constantina,Campo Grande,Rio de Janeiro,RJ,23045230,2007-12-12,Disney +,false,false,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/51.0.827.0 Safari/532.2",mobile,556197249366784,181.34.247.88,12,16,8,16,6,19,13,0,1,2,1,2,true
5644,Joana,Duarte,duarte@nascimento.org,40532798104,5551941946598,Rua Antônio Bortolotto,Quitaúna,Osasco,SP,6182130,2006-08-21,Globoplay + canais ao vivo e Disney +,false,false,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),desktop,,88.108.20.1,85,67,165,148,89,195,42,50,1,1,,1,false
4707,Rodrigo,Vieira,duartegabrielly@example.net,51493802704,5581935745006,Travessa Biribá,Jardim das Palmeiras,Cuiabá,MT,78080235,2002-10-22,Globoplay e Telecine,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/12.7g3259.0 Mobile/23L786 Safari/531.0",mobile,558193574500673,66.147.44.253,12,14,13,11,18,17,1,12,1,2,1,1,true
8507,Júlia,Silva,duartekevin@example.net,84065913748,,Rua Fermino Nicoloso,Tancredo Neves,Santa Maria,RS,97032460,1966-03-29,Globoplay e Premiere,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mg-MG) AppleWebKit/531.25.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.25.4",mobile,556190992393758,213.108.92.19,19,3,19,5,8,0,19,14,1,1,2,1,true
6630,Luiz Felipe,Mendes,ecaldeira@example.org,,,,,,,,1988-09-24,Globoplay e Telecine,false,false,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),desktop,,202.136.250.219,5,0,4,15,19,0,9,11,1,,,2,true
9774,Eduarda,Almeida,eduarda.almeida@gmail.com,18492506776,5531944336972,Rua X 40,Jardim Olímpico,Aparecida de Goiânia,GO,74922350,2003-07-25,,false,false,Mozilla/5.0 (Windows NT 5.1; th-TH; rv:1.9.1.20) Gecko/2850-06-26 08:16:10 Firefox/7.0,desktop,,128.73.84.165,56,40,47,124,165,150,66,174,1,1,,1,false
8602,Eduarda,Alves,eduarda.alves@globo.com,30849715601,,,,,,,2004-09-13,Starzplay,false,false,Opera/9.62.(X11; Linux i686; tr-TR) Presto/2.9.171 Version/11.00,mobile,551196278870687,175.179.199.57,112,114,76,78,122,85,101,116,1,1,1,1,false
1996,Eduarda,Aragão,eduarda.arago@outlook.com,76105293461,,,,,,,1983-09-04,Giga Gloob,false,false,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),desktop,,209.1.0.161,101,65,184,131,57,156,108,120,1,1,,1,false
8648,Eduarda,Azevedo,eduarda.azevedo@globo.com,70964382113,,Rua Zola Cícero,Monte Castelo,Campo Grande,MS,79011510,2006-12-16,Globo Mais,false,false,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2 rv:5.0; cmn-TW) AppleWebKit/532.10.3 (KHTML, like Gecko) Version/4.0.2 Safari/532.10.3",mobile,558498843508252,206.160.250.22,147,68,117,147,94,107,183,138,1,1,1,1,false
3159,Eduarda,Azevedo,eduarda.azevedo@outlook.com,10352476826,5531983303197,Rua Antônio Rodrigues Magalhães,Dom Expedito,Sobral,CE,62050100,1973-04-25,Disney +,false,false,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3437-03-10 05:54:23 Firefox/13.0,mobile,553198330319792,175.73.73.241,178,45,84,187,68,131,120,148,1,1,1,1,false
7531,Eduarda,Barbosa,eduarda.barbosa@bol.com,,,Rua Nelson Pizsolitto (Jd das Orquídeas),Alvarenga,São Bernardo do Campo,SP,9854525,1978-07-04,,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),desktop,,162.129.158.221,128,54,120,143,78,174,152,189,1,,,1,false
6892,Eduarda,Barbosa,eduarda.barbosa@hotmail.com,83675149200,,Beco Santo Antônio,Jardim Leblon,Belo Horizonte,MG,31540481,1964-12-17,Giga Gloob,true,false,Opera/9.77.(Windows NT 10.0; os-RU) Presto/2.9.169 Version/10.00,desktop,,215.41.230.198,113,128,158,187,120,162,47,167,1,1,,1,false
7484,Eduarda,Campos,eduarda.campos@araujo.org,63098715286,,,,,,,1987-06-30,Combate,false,false,Mozilla/5.0 (Android 4.4.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,mobile,554198734864012,178.1.219.19,138,153,141,60,96,128,106,177,1,1,1,1,false
7112,Eduarda,Castro,eduarda.castro@yahoo.com,34719562043,,Rua das Palmeiras (Pedreira),Enseada,Guarujá,SP,11441785,1996-05-19,Cartola PRO,false,false,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.869.0 Safari/536.2",mobile,558496890554104,191.226.129.52,50,189,78,56,138,159,34,123,1,1,1,1,false
4307,Eduarda,Cavalcanti,eduarda.cavalcanti@outlook.com,34289510779,5551938599071,Rua José Ademar R. Perdomo,Vila Erondina,Dourados,MS,79814090,1981-05-30,Premiere,false,false,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/44.0.874.0 Safari/536.1",mobile,555193859907117,211.34.140.99,167,92,169,94,176,75,173,38,1,1,1,1,false
562,Eduarda,Correia,eduarda.correia@outlook.com,,5511905931535,Vila Guaíba,Caixa D'Água,Salvador,BA,40320585,1961-12-26,Cartola PRO,false,false,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.897.0 Safari/532.2",mobile,551190593153507,105.53.164.7,168,146,87,165,185,152,121,185,1,,1,1,false
6445,Eduarda,Costa,eduarda.costa@silva.org,3456128924,,Rua Projetada 16,Canaã I,Dourados,MS,79833740,1995-09-17,Globoplay + canais ao vivo,false,false,Opera/8.18.(X11; Linux x86_64; csb-PL) Presto/2.9.180 Version/10.00,mobile,556199629644343,132.247.1.51,165,33,52,107,144,172,162,156,1,1,1,1,false
5205,Eduarda,Cunha,eduarda.cunha@globo.com,61807425967,5561959135891,Travessa Santa Cruz,Boa Vista de São Caetano,Salvador,BA,40385390,2011-06-23,,false,false,Mozilla/5.0 (Android 8.1.0; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,mobile,556195913589145,82.81.190.251,174,167,125,42,124,102,36,35,1,1,1,1,false
5145,Eduarda,da Costa,eduarda.dacosta@globo.com,86013529795,,,,,,,1969-03-02,Globoplay e Starzplay,false,false,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),desktop,,209.205.109.143,32,59,87,127,147,144,72,197,1,1,,1,false
7914,Eduarda,da Cruz,eduarda.dacruz@gmail.com,56973840256,5531981021254,Rua Jossuy Mangabeira,Conjunto Guatos,Corumbá,MS,79321030,1968-05-20,Globoplay + canais ao vivo e Telecine,false,false,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/31.0.859.0 Safari/534.1",mobile,553198102125492,196.140.86.149,172,57,153,99,77,73,86,88,1,1,1,1,false
2433,Eduarda,da Cruz,eduarda.dacruz@yahoo.com,,,Rua D,Mônica Cristina,Uberaba,MG,38073098,1982-10-12,Globoplay e Premiere,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/15.7s3797.0 Mobile/73K579 Safari/536.2",mobile,558496967727377,77.91.169.108,199,167,37,32,49,187,37,67,1,,1,1,false
9129,Eduarda,da Luz,eduarda.daluz@dias.br,80927143550,,Beco São Joaquim,Goiânia,Belo Horizonte,MG,31950436,1979-06-22,Globoplay + canais ao vivo e Disney +,false,false,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/26.0.833.0 Safari/534.0",mobile,558196005467677,47.173.118.101,151,196,169,152,165,186,138,144,1,1,1,1,false
6528,Eduarda,da Luz,eduarda.daluz@gmail.com,28730195497,,Praça Anita,Vila Barros,Guarulhos,SP,7194380,1990-04-18,Deezer Premium,false,false,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/60.0.841.0 Safari/533.2",desktop,,200.99.128.29,155,77,181,61,145,75,135,193,1,1,,1,false
4301,Eduarda,da Mata,eduarda.damata@bol.com,30481627553,5521994139105,,,,,,2004-03-16,Deezer Premium,false,false,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/17.0.809.0 Safari/531.2",mobile,552199413910565,172.101.220.35,126,103,96,37,94,153,33,185,1,1,1,1,false
3221,Eduarda,da Mata,eduarda.damata@yahoo.com,62138579409,,Rua Aristides Batista da Mota,Doze Anos,Mossoró,RN,59603060,1971-10-07,Globoplay + canais ao vivo e Disney +,false,false,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.862.0 Safari/532.2",mobile,556190217624714,216.129.48.236,52,54,145,62,190,187,150,80,1,1,1,1,false
7538,Eduarda,das Neves,eduarda.dasneves@gmail.com,60952437856,,Rua Vinte e Oito,Cordeirinho (Ponta Negra),Maricá,RJ,24921552,1980-01-26,Globoplay e Disney +,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),desktop,,16.150.185.118,43,33,170,30,117,187,50,196,1,1,,1,false
7770,Eduarda,das Neves,eduarda.dasneves@outlook.com,95683721482,5511934827413,,,,,,1989-12-20,Globoplay + canais ao vivo e Telecine,false,false,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.48.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.48.3",desktop,,175.237.49.245,45,152,151,191,103,89,123,195,1,1,,1,false
3297,Eduarda,Dias,eduarda.dias@gmail.com,79381654093,,,,,,,1975-06-11,Starzplay,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.1),desktop,,30.125.221.248,103,95,85,189,101,196,194,183,1,1,,1,false
7798,Eduarda,Dias,eduarda.dias@gomes.com,86372954010,,Rua Alexandre Rodrigues,Imperador,Nova Iguaçu,RJ,26225220,1971-05-28,Globoplay e discovery +,false,false,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/53.0.860.0 Mobile/61C374 Safari/535.1",mobile,558493546137871,109.107.127.11,60,42,96,120,97,171,147,188,1,1,1,1,false
7072,Eduarda,Dias,eduarda.dias@outlook.com,30261847562,,Praça Professor Doutor Domingos Delascio,Jardim Paulista,São Paulo,SP,1428040,1993-09-12,Globoplay + canais ao vivo e Premiere,false,false,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/32.0.883.0 Mobile/63H812 Safari/532.2",mobile,558495260020530,164.15.47.9,78,193,69,160,50,183,124,36,1,1,1,1,false
2661,Eduarda,Ferreira,eduarda.ferreira@moreira.br,14709528667,5511900400896,,,,,,1997-09-21,Globoplay + canais ao vivo,false,false,Opera/9.91.(X11; Linux i686; th-TH) Presto/2.9.175 Version/10.00,mobile,551190040089668,203.42.169.100,65,105,168,48,95,70,60,129,1,1,1,1,false
8703,Eduarda,Fogaça,eduarda.fogaa@yahoo.com,,,,,,,,1968-07-21,Globoplay + canais ao vivo,false,true,Opera/9.37.(Windows 98; Win 9x 4.90; vi-VN) Presto/2.9.186 Version/12.00,desktop,,193.230.100.128,163,126,195,159,168,197,34,154,1,,,1,false
4628,Eduarda,Gonçalves,eduarda.gonalves@outlook.com,74513029897,,SHIS QL 20 Conjunto 5,Setor de Habitações Individuais Sul,Brasília,DF,71650155,1964-08-08,Globoplay,false,false,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),desktop,,181.176.82.204,45,42,110,115,35,151,130,103,1,1,,1,false
